Bradi2g53600	Os01t0823400-01
Bradi4g32380	Os09t0462700-01
Bradi3g06010	Os02t0180200-01
Bradi1g74861	Os03t0152600-01
Bradi3g36970	Os08t0440100-01
Bradi1g03380	Os03t0825700-01
Bradi3g59620	Os08t0422300-01
Bradi1g33810	Os06t0696400-01
Bradi2g59290	Os01t0924966-00
Bradi3g40270	Os08t0515700-01
Bradi2g54960	Os01t0848900-01
Bradi3g41217	Os08t0531200-01
Bradi3g34517	Os01t0511600-03
Bradi4g23705	Os11t0158000-01
Bradi1g08800	Os03t0746900-01
Bradi4g01670	Os12t0615300-01
Bradi2g36750	Os03t0643100-01
Bradi1g15960	Os11t0423800-01
Bradi4g21838	Os06t0136100-01
Bradi2g27360	Os05t0372000-01
Bradi2g24240	Os05t0435100-00
Bradi3g32282	Os10t0558600-00
Bradi1g31161	Os06t0653200-01
Bradi1g57920	Os07t0134700-00
Bradi3g37140	Os01t0829800-01
Bradi4g34820	Os09t0509300-01
Bradi1g04070	Os01t0823300-00
Bradi1g03050	Os03t0830900-01
Bradi1g43637	Os06t0275700-01
Bradi4g30210	Os09t0413700-01
Bradi1g07860	Os03t0761200-01
Bradi1g20640	Os02t0778400-01
Bradi1g20500	Os03t0377700-01
Bradi3g11320	Os02t0302900-01
Bradi5g19516	Os02t0328600-01
Bradi4g37070	Os09t0547500-01
Bradi3g06770	Os06t0625200-00
Bradi5g21937	Os04t0618500-01
Bradi5g11590	Os04t0447100-02
Bradi1g70290	Os03t0211800-01
Bradi2g24010	Os05t0440800-01
Bradi1g58767	Os07t0142802-00
Bradi1g77570	Os03t0114900-01
Bradi4g12734	Os08t0246100-01
Bradi1g30900	Os06t0649500-01
Bradi1g58830	Os07t0119300-01
Bradi1g71240	Os03t0199100-01
Bradi1g31010	Os02t0130800-00
Bradi1g12670	Os12t0633600-01
Bradi4g35000	Os09t0513100-01
Bradi4g07040	Os12t0497400-01
Bradi1g48842	Os01t0653300-00
Bradi2g16330	Os06t0352900-01
Bradi3g19800	Os08t0281600-00
Bradi3g35890	Os08t0416800-01
Bradi1g50205	Os06t0507200-01
Bradi1g36907	Os06t0597400-01
Bradi4g08230	Os09t0109500-01
Bradi3g48610	Os02t0613000-01
Bradi3g33440	Os10t0562100-01
Bradi1g27157	Os01t0179700-01
Bradi3g43850	Os02t0503500-01
Bradi3g22660	Os06t0354500-01
Bradi1g04280	Os03t0811400-00
Bradi1g00480	Os03t0862100-01
Bradi4g29450	Os09t0381600-01
Bradi5g18961	Os04t0574500-01
Bradi3g02760	Os02t0128600-01
Bradi3g21180	Os10t0135200-01
Bradi4g07390	Os12t0481200-01
Bradi5g24380	Os04t0653300-00
Bradi1g30270	Os06t0638100-01
Bradi2g57240	Os01t0886600-01
Bradi4g24237	Os11t0169100-01
Bradi4g06780	Os12t0503300-00
Bradi1g33070	Os06t0683700-01
Bradi1g46530	Os06t0199500-02
Bradi3g18690	Os08t0240566-00
Bradi2g49680	Os01t0746700-00
Bradi2g13650	Os01t0504100-01
Bradi2g56267	Os01t0869900-01
Bradi3g60599	Os06t0710500-01
Bradi4g09100	Os11t0654400-00
Bradi3g45112	Os01t0540400-00
Bradi2g56520	Os01t0874300-01
Bradi1g07870	Os03t0761100-02
Bradi5g03950	Os08t0110100-01
Bradi2g12271	Os11t0175000-01
Bradi1g76660	Os03t0127700-02
Bradi2g23230	Os05t0574300-00
Bradi2g12450	Os01t0332500-01
Bradi3g20106	Os08t0300501-00
Bradi5g26340	Os04t0679800-01
Bradi3g06590	Os02t0190500-01
Bradi1g75370	Os03t0145600-01
Bradi4g41765	Os02t0644600-01
Bradi2g07470	Os01t0225500-00
Bradi1g69400	Os03t0225100-02
Bradi1g15000	Os03t0603300-01
Bradi2g32290	Os05t0212100-01
Bradi4g09490	Os11t0700500-01
Bradi3g35330	Os08t0400200-00
Bradi4g41973	Os12t0160200-00
Bradi4g34360	Os09t0501200-01
Bradi1g19830	Os07t0642300-01
Bradi1g44680	Os02t0740600-01
Bradi1g10330	Os03t0723000-01
Bradi1g35210	Os06t0715200-01
Bradi4g36351	Os05t0569100-00
Bradi2g56800	Os01t0879600-00
Bradi1g55350	Os01t0527600-01
Bradi1g68320	Os03t0243800-00
Bradi1g08570	Os03t0749300-01
Bradi2g58397	Os01t0911800-01
Bradi3g29861	Os10t0494800-01
Bradi4g31240	Os09t0439200-01
Bradi3g52846	Os02t0706900-00
Bradi2g12820	Os01t0363600-01
Bradi1g58660	Os01t0532700-01
Bradi2g09820	Os01t0265800-01
Bradi4g01990	Os12t0611300-00
Bradi1g00210	Os03t0685600-01
Bradi5g26310	Os01t0123800-00
Bradi4g32850	Os09t0472100-01
Bradi5g07690	Os04t0381000-01
Bradi3g04240	Os02t0156400-01
Bradi1g18630	Os07t0664900-00
Bradi1g15560	Os03t0579000-01
Bradi5g26450	Os04t0681600-01
Bradi2g04420	Os01t0171000-01
Bradi5g19741	Os04t0588200-00
Bradi4g41580	Os01t0730300-02
Bradi1g70000	Os03t0213900-01
Bradi1g45125	Os06t0230100-00
Bradi3g50166	Os02t0646200-01
Bradi1g24010	Os07t0572100-01
Bradi1g54787	Os07t0192300-01
Bradi2g23380	Os05t0458100-01
Bradi3g56840	Os02t0733800-01
Bradi2g51230	Os01t0771100-01
Bradi3g04940	Os02t0165100-01
Bradi5g18670	Os04t0568600-00
Bradi2g55340	Os01t0856500-01
Bradi1g21990	Os07t0604800-01
Bradi2g34940	Os01t0362000-01
Bradi2g34140	Os05t0176700-01
Bradi2g07237	Os01t0221300-01
Bradi3g51120	Os02t0671200-01
Bradi2g62010	Os01t0971500-01
Bradi3g10290	Os02t0280200-00
Bradi1g16570	Os07t0693900-01
Bradi3g20200	Os08t0305300-01
Bradi2g58060	Os01t0906000-01
Bradi3g19875	Os08t0289000-01
Bradi2g22690	Os05t0468500-01
Bradi3g29780	Os10t0492600-01
Bradi1g41890	Os06t0474300-01
Bradi1g29147	Os04t0421700-01
Bradi2g45780	Os01t0663051-00
Bradi5g22343	Os04t0625100-02
Bradi3g27760	Os10t0446400-02
Bradi4g37460	Os01t0209800-02
Bradi3g31090	Os10t0518300-01
Bradi4g09330	Os11t0703600-02
Bradi1g62390	Os03t0351400-01
Bradi1g58530	Os07t0153400-01
Bradi1g35910	Os06t0618150-00
Bradi2g03640	Os01t0101900-00
Bradi2g62611	Os01t0976450-00
Bradi3g54400	Os11t0287100-00
Bradi2g18800	Os02t0187400-01
Bradi2g04210	Os01t0168500-01
Bradi3g45402	Os02t0549900-01
Bradi1g48590	Os08t0567100-01
Bradi5g05630	Os04t0346000-01
Bradi2g25120	Os05t0419100-01
Bradi2g03070	Os07t0292800-01
Bradi1g32690	Os06t0674800-01
Bradi2g16337	Os05t0566400-01
Bradi3g08120	Os02t0218200-01
Bradi3g39960	Os05t0409100-00
Bradi2g37800	Os05t0121600-01
Bradi4g39987	Os12t0226400-00
Bradi2g07960	Os01t0233800-01
Bradi3g09840	Os10t0391200-00
Bradi3g39110	Os08t0492500-01
Bradi2g18860	Os01t0721900-01
Bradi2g21067	Os05t0497200-01
Bradi3g42246	Os09t0545999-00
Bradi2g04510	Os05t0171200-01
Bradi2g62520	Os01t0975900-02
Bradi3g47680	Os02t0595500-01
Bradi4g03114	Os12t0588900-01
Bradi1g27450	Os07t0485400-01
Bradi4g16050	Os11t0571900-01
Bradi1g32700	Os06t0681400-01
Bradi2g41200	Os01t0558700-01
Bradi3g52240	Os02t0694201-01
Bradi3g53130	Os02t0711200-01
Bradi4g30017	Os09t0411600-01
Bradi4g32310	Os09t0461500-01
Bradi1g54670	Os01t0147700-01
Bradi5g09500	Os01t0896700-00
Bradi4g09040	Os01t0701400-01
Bradi2g23550	Os05t0454200-01
Bradi2g04729	Os11t0636050-00
Bradi2g51842	Os01t0784101-00
Bradi1g36900	Os06t0597500-01
Bradi1g15880	Os03t0437600-01
Bradi3g16377	Os08t0159800-00
Bradi5g21900	Os04t0617800-01
Bradi3g51703	Os04t0577337-00
Bradi1g26250	Os07t0516400-00
Bradi3g40670	Os09t0499300-00
Bradi2g28137	Os11t0133300-01
Bradi3g10090	Os02t0272400-00
Bradi4g09631	Os11t0704100-00
Bradi4g39090	Os11t0488500-01
Bradi3g44470	Os02t0520000-00
Bradi3g22830	Os04t0175450-00
Bradi3g31590	Os10t0523700-01
Bradi5g26270	Os04t0679050-00
Bradi1g52990	Os07t0272400-01
Bradi3g17450	Os08t0193900-01
Bradi2g28910	Os01t0977300-01
Bradi3g27520	Os10t0440100-00
Bradi3g21597	Os04t0218400-00
Bradi3g53610	Os02t0720450-00
Bradi2g09590	Os04t0542100-01
Bradi5g08200	Os04t0388800-01
Bradi1g21400	Os07t0623400-00
Bradi1g72590	Os03t0181100-01
Bradi3g32497	Os10t0545100-01
Bradi2g12760	Os01t0356900-01
Bradi2g10377	Os01t0275900-00
Bradi1g03590	Os03t0822700-01
Bradi4g39720	Os11t0294400-01
Bradi4g21990	Os11t0226201-00
Bradi3g06970	Os06t0618000-01
Bradi1g10720	Os03t0714400-01
Bradi1g49607	Os02t0147600-01
Bradi3g23020	Os10t0198600-01
Bradi5g10920	Os04t0441800-01
Bradi1g26690	Os07t0507000-01
Bradi1g45710	Os06t0218600-01
Bradi3g10530	Os02t0285800-01
Bradi1g09550	Os03t0734900-00
Bradi3g47150	Os02t0582300-01
Bradi3g29890	Os10t0495500-01
Bradi1g23980	Os07t0572600-01
Bradi1g34150	Os11t0578100-00
Bradi4g30450	Os09t0420600-01
Bradi5g25860	Os04t0673300-01
Bradi1g37704	Os04t0243400-01
Bradi3g52790	Os02t0705500-01
Bradi3g38500	Os08t0484100-01
Bradi5g07880	Os04t0386600-01
Bradi1g26393	Os07t0512250-01
Bradi2g55730	Os01t0861900-01
Bradi2g17272	Os05t0553700-01
Bradi2g10840	Os01t0280000-01
Bradi2g48840	Os01t0729500-01
Bradi3g58067	Os02t0763200-01
Bradi1g24740	Os07t0562900-00
Bradi2g42312	Os01t0592500-01
Bradi1g71960	Os03t0188500-01
Bradi1g07300	Os03t0770100-01
Bradi3g29730	Os01t0328400-01
Bradi3g11280	Os02t0332200-01
Bradi3g41500	Os08t0536300-01
Bradi5g10477	Os04t0434600-00
Bradi4g09220	Os12t0629600-00
Bradi1g03930	Os03t0818000-00
Bradi4g43640	Os12t0131100-01
Bradi1g68280	Os03t0243100-01
Bradi3g03627	Os02t0141500-01
Bradi1g34240	Os06t0701900-00
Bradi4g20731	Os11t0264200-01
Bradi2g51716	Os01t0778900-01
Bradi4g34131	Os09t0497500-01
Bradi3g10390	Os02t0282900-01
Bradi2g11627	Os02t0596100-01
Bradi1g18407	Os07t0667300-01
Bradi1g73970	Os03t0165900-01
Bradi4g34620	Os09t0505600-01
Bradi1g64255	Os03t0312100-00
Bradi1g45921	Os06t0214900-01
Bradi1g27490	Os12t0517200-01
Bradi4g06621	Os11t0634500-00
Bradi3g07540	Os02t0203000-01
Bradi1g68160	Os03t0247000-01
Bradi1g77020	Os03t0122600-01
Bradi3g57500	Os02t0773500-01
Bradi2g14390	Os05t0232200-01
Bradi3g58092	Os02t0762800-00
Bradi1g37330	Os06t0581000-01
Bradi1g15420	Os06t0284500-00
Bradi1g27740	Os07t0483500-01
Bradi1g30610	Os06t0645400-01
Bradi4g37530	Os09t0555600-01
Bradi4g10940	Os06t0472700-01
Bradi1g35530	Os06t0633800-01
Bradi3g37440	Os08t0451800-01
Bradi5g24565	Os04t0658800-01
Bradi2g53880	Os01t0828900-00
Bradi3g17640	Os08t0200300-02
Bradi3g30770	Os10t0508700-01
Bradi3g45740	Os02t0554100-01
Bradi1g05996	Os05t0462700-01
Bradi1g04150	Os03t0815100-01
Bradi2g12560	Os01t0339900-01
Bradi5g15130	Os06t0235500-01
Bradi1g46300	Os06t0207200-01
Bradi1g20100	Os07t0637300-01
Bradi3g56780	Os02t0826500-01
Bradi3g32620	Os10t0546100-01
Bradi3g37595	Os08t0456600-01
Bradi1g68505	Os03t0241200-00
Bradi1g42000	Os11t0285000-01
Bradi1g57040	Os07t0160600-01
Bradi2g25990	Os05t0400200-00
Bradi2g39730	Os05t0105900-01
Bradi2g44050	Os01t0625300-01
Bradi4g32267	Os09t0460000-01
Bradi1g08790	Os03t0747100-00
Bradi2g61990	Os01t0971100-01
Bradi2g19680	Os05t0517900-01
Bradi1g72566	Os03t0423300-01
Bradi2g40110	Os05t0145000-01
Bradi3g51070	Os02t0665300-02
Bradi2g08321	Os03t0111600-01
Bradi2g10245	Os01t0272700-00
Bradi2g14500	Os05t0590300-01
Bradi3g49204	Os02t0625000-01
Bradi1g03600	Os03t0822300-01
Bradi3g03910	Os02t0503700-00
Bradi2g55580	Os01t0859600-01
Bradi4g37410	Os09t0553900-01
Bradi4g02950	Os12t0592300-00
Bradi1g21640	Os07t0612400-01
Bradi4g36440	Os09t0538200-01
Bradi2g35720	Os05t0150500-01
Bradi3g56507	Os02t0723200-01
Bradi4g01180	Os12t0624800-01
Bradi1g18430	Os02t0130800-00
Bradi2g14720	Os05t0587200-01
Bradi1g51400	Os11t0433101-00
Bradi2g06710	Os01t0210300-01
Bradi3g39073	Os06t0524700-01
Bradi2g03530	Os01t0103600-02
Bradi4g37650	Os09t0557400-01
Bradi5g21677	Os04t0613900-01
Bradi3g11470	Os02t0312600-01
Bradi1g44570	Os06t0244200-00
Bradi2g17260	Os05t0554000-03
Bradi3g06950	Os02t0194200-01
Bradi1g41947	Os03t0554900-00
Bradi5g22770	Os04t0629500-01
Bradi2g18960	Os07t0660700-01
Bradi1g74185	Os03t0162900-01
Bradi2g19332	Os05t0524400-01
Bradi3g59847	Os10t0405500-01
Bradi5g23367	Os08t0175300-01
Bradi5g26000	Os04t0674700-01
Bradi1g46280	Os06t0207500-02
Bradi3g39830	Os08t0504500-01
Bradi1g62180	Os12t0626500-00
Bradi1g75390	Os03t0145500-01
Bradi1g61380	Os03t0372700-02
Bradi2g57451	Os01t0892300-01
Bradi4g44490	Os12t0112500-01
Bradi1g78280	Os10t0553600-00
Bradi4g06810	Os12t0502400-01
Bradi1g60260	Os03t0405500-01
Bradi4g06030	Os12t0529400-01
Bradi2g52920	Os01t0810100-01
Bradi3g54890	Os02t0810200-01
Bradi3g36380	Os08t0428400-01
Bradi4g34700	Os09t0507400-01
Bradi2g04980	Os01t0179000-01
Bradi3g13467	Os08t0110700-01
Bradi3g10870	Os01t0388700-01
Bradi3g58960	Os02t0753000-01
Bradi2g31690	Os05t0244500-01
Bradi3g39260	Os08t0496100-00
Bradi5g15410	Os04t0510900-01
Bradi2g25570	Os05t0408300-01
Bradi2g04637	Os01t0530400-01
Bradi2g00300	Os01t0157800-01
Bradi1g17810	Os07t0678300-01
Bradi3g49220	Os02t0625300-00
Bradi2g42340	Os02t0689800-01
Bradi2g58160	Os01t0908400-01
Bradi3g15550	Os08t0177600-00
Bradi1g70017	Os03t0213800-01
Bradi3g42750	Os08t0557500-01
Bradi2g09177	Os01t0256800-01
Bradi4g44190	Os11t0120600-00
Bradi1g58260	Os07t0145400-01
Bradi4g01020	Os06t0324400-01
Bradi3g15180	Os08t0190200-00
Bradi1g17190	Os07t0688100-01
Bradi4g19000	Os11t0490300-00
Bradi3g10430	Os11t0179400-00
Bradi1g24200	Os07t0569100-01
Bradi3g30840	Os10t0516900-01
Bradi2g25360	Os05t0413400-01
Bradi3g54330	Os02t0799600-01
Bradi5g00670	Os04t0167875-00
Bradi4g35342	Os09t0518200-01
Bradi1g15780	Os03t0441500-01
Bradi1g05779	Os03t0659233-00
Bradi1g58256	Os12t0570400-00
Bradi3g12520	Os08t0562700-01
Bradi2g02390	Os08t0157500-01
Bradi5g27540	Os04t0691900-01
Bradi1g74691	Os11t0208300-00
Bradi1g19220	Os07t0656500-00
Bradi5g26782	Os04t0683500-02
Bradi3g20660	Os08t0323400-01
Bradi4g32520	Os09t0465500-01
Bradi4g42850	Os05t0352800-01
Bradi3g61000	Os02t0288000-01
Bradi2g54607	Os01t0841000-02
Bradi4g25550	Os12t0153500-01
Bradi1g62050	Os03t0195800-01
Bradi1g28967	Os07t0437000-01
Bradi2g03061	Os11t0674400-00
Bradi4g42300	Os02t0554300-01
Bradi5g08960	Os04t0405600-01
Bradi1g22680	Os07t0596900-00
Bradi1g19250	Os07t0656700-01
Bradi2g21210	Os05t0495100-01
Bradi5g24331	Os09t0480532-00
Bradi1g50212	Os06t0111600-01
Bradi1g23620	Os07t0577500-01
Bradi2g23860	Os05t0444300-01
Bradi1g59360	Os07t0107800-01
Bradi1g62430	Os03t0350100-02
Bradi1g29730	Os06t0728000-01
Bradi3g01116	Os02t0110400-01
Bradi4g27697	Os11t0696400-00
Bradi1g24315	Os07t0567500-00
Bradi1g25800	Os07t0531500-01
Bradi3g03660	Os02t0143300-00
Bradi4g12820	Os11t0630700-00
Bradi1g43860	Os06t0266400-00
Bradi3g60697	Os02t0831600-01
Bradi3g53060	Os02t0710300-01
Bradi3g14240	Os08t0129500-01
Bradi2g57020	Os01t0883400-00
Bradi1g33750	Os06t0695600-01
Bradi1g34717	Os06t0708200-01
Bradi4g41350	Os08t0382800-01
Bradi2g42620	Os01t0597400-00
Bradi3g22023	Os08t0359050-00
Bradi1g63740	Os03t0324700-01
Bradi1g65246	Os03t0295800-01
Bradi5g26410	Os04t0680400-01
Bradi2g02700	Os01t0140400-01
Bradi4g18377	Os11t0507400-01
Bradi5g11160	Os08t0113400-01
Bradi3g49380	Os02t0629800-01
Bradi3g44175	Os02t0519900-01
Bradi3g50020	Os02t0642600-01
Bradi5g20012	Os04t0592400-01
Bradi3g38970	Os08t0490000-01
Bradi3g33630	Os10t0564200-01
Bradi1g28430	Os07t0463400-01
Bradi4g26580	Os11t0146550-00
Bradi2g57260	Os01t0887100-01
Bradi3g51660	Os02t0678200-01
Bradi2g36780	Os01t0287600-01
Bradi1g10430	Os07t0605800-01
Bradi3g33350	Os01t0200000-01
Bradi1g00820	Os03t0859300-02
Bradi1g03220	Os03t0828100-01
Bradi3g02980	Os02t0132500-01
Bradi3g13770	Os08t0116900-01
Bradi1g37390	Os06t0574100-00
Bradi3g16410	Os08t0159100-01
Bradi2g32600	Os05t0208000-01
Bradi2g46937	Os01t0688900-00
Bradi3g21200	Os12t0434400-00
Bradi4g04508	Os10t0130200-00
Bradi3g28700	Os10t0476000-01
Bradi2g26627	Os05t0390500-01
Bradi3g45582	Os02t0551700-01
Bradi1g17250	Os07t0687000-01
Bradi1g29287	Os06t0731700-01
Bradi1g78577	Os03t0100800-01
Bradi3g47010	Os02t0580900-01
Bradi3g12925	Os08t0101700-01
Bradi1g62770	Os05t0516900-01
Bradi4g25130	Os11t0157300-01
Bradi3g31907	Os10t0532200-01
Bradi4g42140	Os11t0155100-01
Bradi3g33990	Os10t0572300-01
Bradi1g06500	Os02t0606700-01
Bradi4g32170	Os09t0458300-01
Bradi2g52050	Os01t0786500-00
Bradi4g04220	Os11t0703900-01
Bradi3g47450	Os01t0354700-00
Bradi5g17160	Os04t0541500-01
Bradi1g66450	Os03t0277700-01
Bradi2g07630	Os01t0228400-01
Bradi3g38070	Os08t0475000-00
Bradi5g14830	Os04t0502200-01
Bradi1g57990	Os05t0102200-01
Bradi2g03487	Os01t0103900-01
Bradi4g08020	Os12t0420400-02
Bradi3g57868	Os02t0767700-01
Bradi4g19207	Os11t0484300-01
Bradi1g76617	Os03t0128100-01
Bradi1g58240	Os07t0143600-01
Bradi4g17400	Os09t0558600-01
Bradi1g37220	Os06t0589500-01
Bradi1g08260	Os03t0756000-01
Bradi2g51670	Os01t0777800-01
Bradi1g21026	Os09t0315050-00
Bradi3g45840	Os02t0556800-01
Bradi1g28031	Os03t0151500-01
Bradi1g69880	Os10t0400100-01
Bradi5g04630	Os10t0148700-01
Bradi1g08075	Os05t0596300-00
Bradi1g68502	Os03t0241400-00
Bradi1g08550	Os03t0749500-01
Bradi3g26680	Os10t0414500-01
Bradi1g08670	Os07t0578300-01
Bradi4g34013	Os05t0122001-00
Bradi3g04737	Os07t0277500-00
Bradi2g56970	Os01t0882800-01
Bradi3g55317	Os02t0816600-01
Bradi1g45060	Os06t0231600-01
Bradi4g40430	Os11t0242500-01
Bradi1g22607	Os07t0598100-01
Bradi2g46410	Os01t0675500-01
Bradi1g68120	Os03t0247900-01
Bradi1g71667	Os03t0192700-01
Bradi3g38370	Os08t0478000-01
Bradi2g53910	Os01t0829400-01
Bradi1g09410	Os03t0736900-01
Bradi3g46890	Os02t0578800-01
Bradi5g02390	Os04t0102600-01
Bradi2g02990	Os01t0144600-01
Bradi3g44717	Os02t0527900-00
Bradi1g61973	Os08t0193600-01
Bradi1g37953	Os10t0567500-01
Bradi3g50810	Os02t0661100-01
Bradi3g33410	Os10t0561800-01
Bradi5g12830	Os04t0467100-01
Bradi5g22810	Os01t0550200-00
Bradi1g42800	Os06t0308300-01
Bradi5g03350	Os10t0330300-01
Bradi3g05060	Os02t0168100-01
Bradi3g50457	Os02t0654400-01
Bradi4g02747	Os12t0596900-01
Bradi1g75030	Os03t0150600-02
Bradi2g01590	Os01t0121300-01
Bradi3g54760	Os02t0807000-01
Bradi3g27647	Os10t0442900-01
Bradi1g42707	Os06t0318600-01
Bradi5g14160	Os04t0490400-01
Bradi3g25376	Os01t0201850-01
Bradi3g53720	Os02t0788500-01
Bradi2g45757	Os01t0662700-01
Bradi2g44820	Os01t0638000-01
Bradi3g49170	Os02t0624100-00
Bradi5g19840	Os04t0589600-01
Bradi3g39892	Os08t0505900-01
Bradi3g00926	Os04t0115650-00
Bradi4g23600	Os11t0186400-00
Bradi5g12307	Os04t0459000-01
Bradi3g09410	Os02t0248440-00
Bradi1g10880	Os03t0702800-01
Bradi3g52360	Os02t0697550-00
Bradi2g35740	Os05t0150300-01
Bradi2g24940	Os05t0423400-01
Bradi2g13310	Os01t0390600-01
Bradi1g29060	Os07t0424400-01
Bradi1g71465	Os03t0196400-01
Bradi3g59690	Os02t0740600-01
Bradi4g29181	Os09t0371800-00
Bradi2g45240	Os01t0651000-01
Bradi5g17070	Os04t0539800-01
Bradi1g26300	Os01t0367300-01
Bradi1g09120	Os03t0742400-01
Bradi4g33860	Os09t0491740-01
Bradi5g19920	Os04t0590200-01
Bradi4g03660	Os08t0248100-01
Bradi2g25500	Os05t0409400-01
Bradi2g16310	Os05t0566600-01
Bradi1g54537	Os07t0200000-01
Bradi3g30010	Os10t0498900-01
Bradi2g42700	Os01t0600300-01
Bradi3g49687	Os02t0636400-01
Bradi2g58503	Os01t0340100-00
Bradi2g59070	Os01t0921500-01
Bradi1g55530	Os07t0179200-01
Bradi3g51757	Os02t0680700-01
Bradi2g39915	Os12t0269200-01
Bradi5g27655	Os08t0326300-01
Bradi2g36647	Os05t0141500-01
Bradi1g13340	Os03t0655300-00
Bradi3g50540	Os02t0655600-01
Bradi1g22300	Os07t0600400-01
Bradi1g42900	Os06t0490400-00
Bradi3g46210	Os02t0565000-01
Bradi3g13580	Os08t0112800-01
Bradi5g14660	Os04t0498800-01
Bradi1g02790	Os03t0833100-01
Bradi2g07250	Os01t0221400-00
Bradi1g07120	Os03t0775000-00
Bradi2g38510	Os11t0212300-00
Bradi3g56990	Os02t0826675-00
Bradi5g01210	Os04t0132500-01
Bradi2g11005	Os01t0283300-01
Bradi1g69350	Os03t0225600-01
Bradi5g24140	Os04t0652700-01
Bradi1g74310	Os11t0708400-01
Bradi5g21440	Os04t0611800-00
Bradi4g34846	Os09t0509500-00
Bradi1g77680	Os03t0114100-01
Bradi3g49970	Os04t0532800-01
Bradi3g45420	Os02t0550100-01
Bradi4g31890	Os09t0452900-01
Bradi3g08570	Os06t0562300-00
Bradi1g18360	Os07t0666900-02
Bradi3g47430	Os02t0591500-01
Bradi4g22137	Os12t0193200-01
Bradi1g34500	Os06t0704200-01
Bradi1g73960	Os03t0166000-01
Bradi3g38540	Os08t0482700-01
Bradi3g57470	Os02t0774100-00
Bradi1g58920	Os07t0118300-01
Bradi3g60470	Os02t0829600-02
Bradi1g38025	Os06t0554800-01
Bradi1g76500	Os03t0129100-01
Bradi4g20470	Os11t0267400-01
Bradi2g07170	Os01t0220300-01
Bradi3g06687	Os02t0191800-01
Bradi3g46440	Os04t0625300-01
Bradi3g13610	Os08t0113200-01
Bradi2g47450	Os01t0698100-01
Bradi5g14630	Os04t0498200-01
Bradi1g25510	Os07t0540000-00
Bradi4g26660	Os12t0152800-01
Bradi3g55440	Os02t0818000-01
Bradi2g60817	Os01t0951000-01
Bradi4g41942	Os12t0161900-01
Bradi1g10170	Os03t0725800-01
Bradi1g76170	Os03t0133500-01
Bradi1g64160	Os03t0314700-01
Bradi3g12870	Os08t0100800-01
Bradi4g35880	Os09t0528800-01
Bradi2g48111	Os11t0577650-00
Bradi3g06120	Os02t0182100-01
Bradi5g07300	Os04t0377932-00
Bradi5g17770	Os04t0552000-00
Bradi5g25500	Os04t0668700-01
Bradi4g02580	Os12t0601400-01
Bradi2g49057	Os01t0734600-01
Bradi3g26930	Os10t0419500-01
Bradi3g50210	Os02t0648100-01
Bradi2g48570	Os01t0723400-05
Bradi1g63650	Os03t0326100-01
Bradi1g65800	Os03t0286200-01
Bradi2g06170	Os01t0200200-00
Bradi4g07000	Os12t0498300-01
Bradi5g11830	Os01t0613500-01
Bradi2g54880	Os01t0847300-01
Bradi1g27730	Os05t0583950-00
Bradi1g08988	Os02t0298200-01
Bradi3g12020	Os02t0462000-01
Bradi2g18810	Os05t0533600-01
Bradi4g22258	Os11t0214700-00
Bradi3g58492	Os11t0476667-00
Bradi1g75607	Os10t0464800-00
Bradi5g24490	Os07t0161500-00
Bradi4g40850	Os12t0187800-00
Bradi3g51690	Os02t0679200-01
Bradi3g38417	Os08t0479300-01
Bradi2g36810	Os11t0681300-00
Bradi1g52160	Os06t0103900-01
Bradi3g20890	Os10t0155400-00
Bradi1g39290	Os02t0264800-01
Bradi3g30340	Os10t0506100-01
Bradi3g54190	Os02t0797400-01
Bradi4g27690	Os05t0596300-00
Bradi1g19050	Os07t0658700-01
Bradi1g06450	Os03t0785900-01
Bradi4g36580	Os09t0540600-01
Bradi1g46247	Os06t0207966-00
Bradi3g46140	Os02t0564300-01
Bradi3g17900	Os08t0207500-01
Bradi3g59220	Os03t0326300-01
Bradi2g19940	Os12t0597300-01
Bradi5g26010	Os04t0674800-01
Bradi4g37620	Os09t0556500-01
Bradi3g29100	Os10t0483100-01
Bradi4g14150	Os11t0602900-01
Bradi4g41090	Os12t0180400-01
Bradi1g15260	Os05t0274200-01
Bradi1g35350	Os06t0636600-01
Bradi5g22007	Os04t0619400-01
Bradi2g39460	Os04t0401900-01
Bradi2g19170	Os05t0527000-01
Bradi2g28390	Os05t0355200-00
Bradi4g23710	Os11t0182100-01
Bradi1g18710	Os07t0662500-01
Bradi2g07880	Os01t0932650-01
Bradi3g41570	Os08t0538200-01
Bradi4g37890	Os09t0559800-01
Bradi4g17080	Os11t0535600-01
Bradi4g25641	Os02t0480950-00
Bradi5g08520	Os04t0401700-01
Bradi3g45860	Os02t0557000-01
Bradi1g27920	Os10t0109300-01
Bradi1g54070	Os07t0211500-01
Bradi1g20660	Os07t0624900-00
Bradi2g46500	Os01t0678100-01
Bradi2g38577	Os05t0133900-01
Bradi3g22420	Os08t0338900-01
Bradi1g07495	Os03t0766800-01
Bradi2g03400	Os01t0151700-01
Bradi2g54750	Os01t0844200-01
Bradi3g15380	Os08t0180300-01
Bradi2g59980	Os11t0538400-01
Bradi4g36587	Os09t0540800-01
Bradi1g10130	Os03t0726300-01
Bradi5g02037	Os09t0482400-01
Bradi1g43540	Os06t0284800-01
Bradi4g27170	Os08t0504000-01
Bradi4g40197	Os10t0486900-01
Bradi3g47646	Os02t0595200-00
Bradi1g09187	Os03t0740800-01
